tag,epoch,train_loss,train_acc,val_loss,val_acc,val_nll
B_mnist_mlp_overtrained,18,0.011649506856652874,0.9962407407407408,0.1051887743473053,0.9795,0.1051887795329094
B_mnist_mlp_overtrained,19,0.008557119449520811,0.9974074074074074,0.10832147002220154,0.9811666666666666,0.10832147300243378
B_mnist_mlp_overtrained,20,0.007730487173267951,0.9976851851851852,0.10548812506596247,0.9793333333333333,0.1054881289601326
B_mnist_mlp_overtrained,21,0.009531205601671158,0.997037037037037,0.11521616752942403,0.978,0.11521616578102112
B_mnist_mlp_overtrained,22,0.010140801885484338,0.9965740740740741,0.11314053783814113,0.978,0.1131405457854271
B_mnist_mlp_overtrained,23,0.008161196168235081,0.9973703703703704,0.11763905231157938,0.9806666666666667,0.11763904988765717
B_mnist_mlp_overtrained,24,0.00657957197764578,0.9977407407407407,0.11011303468545278,0.9815,0.11011303961277008
B_mnist_mlp_overtrained,25,0.005728847526176078,0.9983148148148148,0.10590539530913035,0.9825,0.10590539872646332
B_mnist_mlp_overtrained,26,0.007714304751194841,0.9971111111111111,0.10657072575887044,0.9826666666666667,0.10657074302434921
B_mnist_mlp_overtrained,27,0.005085663499794599,0.9984814814814815,0.14654586629072824,0.9785,0.146545872092247
B_mnist_mlp_overtrained,28,0.01102167085224075,0.9969629629629629,0.14957636280854544,0.9753333333333334,0.1495763659477234
B_mnist_mlp_overtrained,29,0.005431465167483516,0.9983148148148148,0.1282454533179601,0.9816666666666667,0.12824545800685883
B_mnist_mlp_overtrained,30,0.00421879564309428,0.9987407407407407,0.12442153477668762,0.9808333333333333,0.12442155182361603
B_mnist_mlp_overtrained,31,0.0052026753813201885,0.998537037037037,0.14868447132905324,0.9778333333333333,0.14868447184562683
B_mnist_mlp_overtrained,32,0.004023980309029125,0.9987407407407407,0.11242754238843918,0.9826666666666667,0.11242754757404327
B_mnist_mlp_overtrained,33,0.008501829747231602,0.9973703703703704,0.13329600302378336,0.981,0.13329599797725677
B_mnist_mlp_overtrained,34,0.003563615011149927,0.9988703703703704,0.11405800974369049,0.9835,0.1140580028295517
B_mnist_mlp_overtrained,35,0.0026782255328766445,0.9991481481481481,0.11806643517812093,0.9838333333333333,0.11806643009185791
B_mnist_mlp_overtrained,36,0.009064104568461146,0.997462962962963,0.1383741641441981,0.9805,0.13837414979934692
B_mnist_mlp_overtrained,37,0.0045047832719231976,0.9986111111111111,0.11455877176920573,0.9836666666666667,0.11455877870321274
B_mnist_mlp_overtrained,38,0.002889441972238004,0.9992037037037037,0.1226604790687561,0.9828333333333333,0.12266048043966293
B_mnist_mlp_overtrained,39,0.001952522448855133,0.9994444444444445,0.12134383670488993,0.982,0.12134384363889694
B_mnist_mlp_overtrained,40,0.002591949579785082,0.9992407407407408,0.12092496780554454,0.9843333333333333,0.12092496454715729
B_mnist_mlp_overtrained,41,0.0023738681856835617,0.9992962962962963,0.1268274246454239,0.9815,0.1268274337053299
B_mnist_mlp_overtrained,42,0.006906564373913844,0.9981111111111111,0.16362313661972683,0.9791666666666666,0.1636231392621994
B_mnist_mlp_overtrained,43,0.00403696387173039,0.9988703703703704,0.14100645005702972,0.981,0.1410064399242401
B_mnist_mlp_overtrained,44,0.0023966726530786587,0.9991481481481481,0.13792187331120173,0.9815,0.13792186975479126
B_mnist_mlp_overtrained,45,0.0020791229078805473,0.9993518518518518,0.15417318073908487,0.9806666666666667,0.15417318046092987
B_mnist_mlp_overtrained,46,0.004784091038216637,0.9985185185185185,0.14147604842980702,0.9808333333333333,0.14147605001926422
B_mnist_mlp_overtrained,47,0.0017898499302788826,0.999537037037037,0.13439873075485229,0.9825,0.13439872860908508
B_mnist_mlp_overtrained,48,0.00408220579592763,0.9990555555555556,0.17309813495477042,0.9791666666666666,0.1730981469154358
B_mnist_mlp_overtrained,49,0.0038183593098044554,0.9988888888888889,0.14720628650983175,0.9806666666666667,0.14720629155635834
B_mnist_mlp_overtrained,50,0.0009852587338432049,0.9996296296296296,0.1392282547156016,0.9831666666666666,0.13922825455665588
B_mnist_mlp_overtrained,51,0.0012077375268346696,0.9996296296296296,0.1416739899714788,0.9821666666666666,0.1416739970445633
B_mnist_mlp_overtrained,52,0.0024035726563455496,0.9993333333333333,0.1528628089427948,0.9825,0.1528628170490265
B_mnist_mlp_overtrained,53,0.0003969412087364293,0.9998888888888889,0.15709154923756918,0.9826666666666667,0.15709155797958374
B_mnist_mlp_overtrained,54,0.0002985108880562343,0.9999629629629629,0.1413277364174525,0.9838333333333333,0.14132773876190186
B_mnist_mlp_overtrained,55,7.945979407968143e-06,1.0,0.1405801287094752,0.9838333333333333,0.14058011770248413
B_mnist_mlp_overtrained,56,5.200138311659396e-06,1.0,0.14032455837726593,0.9838333333333333,0.14032456278800964
B_mnist_mlp_overtrained,57,4.149968913986762e-06,1.0,0.14009483786424,0.9838333333333333,0.1400948315858841
B_mnist_mlp_overtrained,58,3.443744880168306e-06,1.0,0.13996037554740906,0.9838333333333333,0.139960378408432
B_mnist_mlp_overtrained,59,2.892516044117546e-06,1.0,0.13987064782778422,0.9838333333333333,0.13987064361572266
B_mnist_mlp_overtrained,60,2.4553211367490834e-06,1.0,0.1398086779117584,0.9838333333333333,0.13980866968631744
B_mnist_mlp_overtrained,61,2.102737678995936e-06,1.0,0.13967402625083924,0.9838333333333333,0.13967402279376984
B_mnist_mlp_overtrained,62,1.8057432434659403e-06,1.0,0.13968527066707612,0.984,0.13968525826931
B_mnist_mlp_overtrained,63,1.561147773969651e-06,1.0,0.1396674251953761,0.9841666666666666,0.13966743648052216
B_mnist_mlp_overtrained,64,1.3467444880859075e-06,1.0,0.1397846500078837,0.9841666666666666,0.13978464901447296
B_mnist_mlp_overtrained,65,1.162869635817498e-06,1.0,0.13986282078425089,0.9838333333333333,0.1398628205060959
B_mnist_mlp_overtrained,66,1.0092870640362256e-06,1.0,0.13987280718485515,0.9838333333333333,0.13987281918525696
B_mnist_mlp_overtrained,67,8.723705982026365e-07,1.0,0.14002155093352,0.9838333333333333,0.14002154767513275
B_mnist_mlp_overtrained,68,7.558234190216293e-07,1.0,0.14016342536608378,0.9838333333333333,0.14016342163085938
B_mnist_mlp_overtrained,69,6.543242291151594e-07,1.0,0.14041186098257702,0.984,0.1404118686914444
B_mnist_mlp_overtrained,70,5.672240251257676e-07,1.0,0.14058258740107218,0.9841666666666666,0.1405825912952423
B_mnist_mlp_overtrained,71,4.886943796633515e-07,1.0,0.14076675450801848,0.9841666666666666,0.14076676964759827
B_mnist_mlp_overtrained,72,4.227629485790182e-07,1.0,0.1411225813627243,0.9845,0.14112257957458496
B_mnist_mlp_overtrained,73,3.6404267649393354e-07,1.0,0.14135251605510712,0.9845,0.14135250449180603
B_mnist_mlp_overtrained,74,3.1438131981300055e-07,1.0,0.1416918756564458,0.9846666666666667,0.1416918784379959
B_mnist_mlp_overtrained,75,2.708894302620919e-07,1.0,0.14200334815184276,0.9848333333333333,0.14200334250926971
B_mnist_mlp_overtrained,76,2.3303959416396566e-07,1.0,0.14230580945809682,0.9846666666666667,0.14230582118034363
B_mnist_mlp_overtrained,77,2.0041477824229838e-07,1.0,0.1426038951476415,0.985,0.14260390400886536
B_mnist_mlp_overtrained,78,1.7277210832752395e-07,1.0,0.14312982833385468,0.985,0.14312982559204102
B_mnist_mlp_overtrained,79,1.4831045193796366e-07,1.0,0.14361989307403564,0.985,0.14361989498138428
B_mnist_mlp_overtrained,80,1.2695472610694217e-07,1.0,0.14419956823190053,0.985,0.14419957995414734
B_mnist_mlp_overtrained,81,1.0898969004944935e-07,1.0,0.14452519277731576,0.985,0.1445251852273941
B_mnist_mlp_overtrained,82,9.336244235485041e-08,1.0,0.14521943199634552,0.985,0.14521943032741547
B_mnist_mlp_overtrained,83,7.98146705128665e-08,1.0,0.14589860490957896,0.9851666666666666,0.14589861035346985
B_mnist_mlp_overtrained,84,6.841041641660307e-08,1.0,0.14652013929684957,0.9851666666666666,0.14652013778686523
B_mnist_mlp_overtrained,85,5.862870119620488e-08,1.0,0.1472458851337433,0.9851666666666666,0.1472458839416504
B_mnist_mlp_overtrained,86,5.0147235666373635e-08,1.0,0.14787002313137054,0.9851666666666666,0.1478700190782547
B_mnist_mlp_overtrained,87,4.3105095522332914e-08,1.0,0.14856200230121613,0.9851666666666666,0.1485619843006134
B_mnist_mlp_overtrained,88,3.70144100178775e-08,1.0,0.14948921100298565,0.9853333333333333,0.14948922395706177
B_mnist_mlp_overtrained,89,3.1961280300355045e-08,1.0,0.15009084244569143,0.9856666666666667,0.15009084343910217
B_mnist_mlp_overtrained,90,2.7440172619200803e-08,1.0,0.150747127532959,0.9856666666666667,0.1507471352815628
B_mnist_mlp_overtrained,91,2.3689505310747556e-08,1.0,0.15144013798236847,0.9856666666666667,0.15144014358520508
B_mnist_mlp_overtrained,92,2.0466446846019912e-08,1.0,0.15215051174163818,0.9856666666666667,0.15215051174163818
B_mnist_mlp_overtrained,93,1.7870338969790586e-08,1.0,0.15292135639985402,0.9856666666666667,0.15292134881019592
B_mnist_mlp_overtrained,94,1.5481742165919573e-08,1.0,0.15370816365877787,0.9856666666666667,0.15370815992355347
B_mnist_mlp_overtrained,95,1.3514791928665099e-08,1.0,0.15458709990978242,0.9856666666666667,0.15458709001541138
B_mnist_mlp_overtrained,96,1.1819373152561681e-08,1.0,0.15501565821965535,0.9856666666666667,0.15501566231250763
B_mnist_mlp_overtrained,97,1.0424184590152453e-08,1.0,0.15569976902008056,0.9856666666666667,0.15569977462291718
B_mnist_mlp_overtrained,98,9.289489935405805e-09,1.0,0.15649412568410237,0.9856666666666667,0.1564941257238388
B_mnist_mlp_overtrained,99,8.209984529583136e-09,1.0,0.15717151049772898,0.9858333333333333,0.15717150270938873
B_mnist_mlp_overtrained,100,7.37993538174814e-09,1.0,0.15790244229634604,0.9858333333333333,0.15790244936943054
B_mnist_mlp_overtrained,101,6.68013312800621e-09,1.0,0.15843288445472717,0.9858333333333333,0.15843288600444794
B_mnist_mlp_overtrained,102,6.000199162612161e-09,1.0,0.1589280446767807,0.9858333333333333,0.1589280515909195
B_mnist_mlp_overtrained,103,5.465965216970929e-09,1.0,0.15942413318157195,0.986,0.15942412614822388
B_mnist_mlp_overtrained,104,4.99133586386704e-09,1.0,0.1598542134364446,0.986,0.1598542034626007
B_mnist_mlp_overtrained,105,4.611632392963143e-09,1.0,0.1603156734307607,0.986,0.16031567752361298
B_mnist_mlp_overtrained,106,4.284910759248343e-09,1.0,0.16065593640009562,0.986,0.1606559306383133
B_mnist_mlp_overtrained,107,4.050907449218947e-09,1.0,0.16106537266572316,0.986,0.16106536984443665
B_mnist_mlp_overtrained,108,3.763922218577473e-09,1.0,0.16135390500227612,0.986,0.16135390102863312
B_mnist_mlp_overtrained,109,3.5917310992719767e-09,1.0,0.16158609561125437,0.986,0.16158610582351685
B_mnist_mlp_overtrained,110,3.4283702693550646e-09,1.0,0.16181274382273356,0.986,0.16181273758411407
B_mnist_mlp_overtrained,111,3.326821657860061e-09,1.0,0.16199410986900328,0.986,0.1619941145181656
B_mnist_mlp_overtrained,112,3.2274805990242485e-09,1.0,0.1621565897067388,0.986,0.1621565818786621
B_mnist_mlp_overtrained,113,3.150215346786817e-09,1.0,0.16227543671925862,0.986,0.16227543354034424
B_mnist_mlp_overtrained,114,3.0861955722187944e-09,1.0,0.16237092848618825,0.986,0.1623709350824356
B_mnist_mlp_overtrained,115,3.042043992772813e-09,1.0,0.16243407611052196,0.986,0.16243408620357513
B_mnist_mlp_overtrained,116,3.000099996710417e-09,1.0,0.16248047304153443,0.986,0.16248047351837158
B_mnist_mlp_overtrained,117,2.9736090625562983e-09,1.0,0.16250321932633718,0.986,0.1625032275915146
B_mnist_mlp_overtrained,118,2.960363570347079e-09,1.0,0.16251345825195312,0.986,0.16251344978809357
B_mnist_mlp_overtrained,119,2.9581560021612133e-09,1.0,0.1625157477458318,0.986,0.16251572966575623
C_fashion_smallcnn,0,0.7693272693863622,0.7499444444444444,0.555034675916036,0.8055,0.5550346970558167
C_fashion_smallcnn,1,0.453431284542437,0.8412222222222222,0.41869562983512876,0.8491666666666666,0.4186956286430359
C_fashion_smallcnn,2,0.3870190124335112,0.8628703703703704,0.40255706214904785,0.8521666666666666,0.40255704522132874
C_fashion_smallcnn,3,0.34861357586472125,0.8766111111111111,0.4075182906786601,0.8551666666666666,0.40751829743385315
C_fashion_smallcnn,4,0.3183318782294238,0.8872592592592593,0.32761799756685894,0.8773333333333333,0.3276180028915405
C_fashion_smallcnn,5,0.30216141976250543,0.8933888888888889,0.32501560894648235,0.883,0.3250155746936798
C_fashion_smallcnn,6,0.2857282631220641,0.8985925925925926,0.3025671273867289,0.8915,0.30256712436676025
C_fashion_smallcnn,7,0.27192544520342793,0.9046851851851851,0.24841864136854808,0.9153333333333333,0.2484186589717865
C_fashion_smallcnn,8,0.25917134707503847,0.9073518518518519,0.2921565781434377,0.8953333333333333,0.2921565771102905
C_fashion_smallcnn,9,0.25207194007326056,0.9100370370370371,0.25360392991701763,0.9105,0.2536039352416992
C_fashion_smallcnn,10,0.23920899877724824,0.9155925925925926,0.2607875427405039,0.9076666666666666,0.2607875466346741
C_fashion_smallcnn,11,0.23055635594438623,0.9185740740740741,0.24760317075252533,0.9145,0.2476031631231308
C_fashion_smallcnn,12,0.22255921943982443,0.9205740740740741,0.22699107189973194,0.9178333333333333,0.22699108719825745
C_fashion_smallcnn,13,0.21052594038292213,0.9261296296296296,0.23589947243531545,0.9153333333333333,0.23589947819709778
C_fashion_smallcnn,14,0.2084094342964667,0.9267592592592593,0.22639741337299346,0.921,0.22639742493629456
C_fashion_smallcnn,15,0.20068334254953596,0.9291111111111111,0.20996130927403767,0.925,0.20996131002902985
C_fashion_smallcnn,16,0.19518650497330559,0.9315555555555556,0.21050112557411194,0.926,0.21050113439559937
C_fashion_smallcnn,17,0.1911332006631074,0.933037037037037,0.20473428078492484,0.9268333333333333,0.20473429560661316
C_fashion_smallcnn,18,0.1893084333119569,0.9339074074074074,0.20297737908363342,0.9285,0.20297737419605255
C_fashion_smallcnn,19,0.18868943158785503,0.9331666666666667,0.20235435966650644,0.9285,0.20235437154769897
D_cifar10_smallcnn,0,1.5579551990509033,0.4345111111111111,1.4114408981323243,0.4832,1.4114409685134888
D_cifar10_smallcnn,1,1.2472047076119317,0.5555777777777777,1.1968802457809449,0.5742,1.1968802213668823
D_cifar10_smallcnn,2,1.1307636741850111,0.5967333333333333,1.401386764717102,0.4972,1.4013868570327759
D_cifar10_smallcnn,3,1.062708512327406,0.6198666666666667,1.2495324905395508,0.5398,1.2495325803756714
D_cifar10_smallcnn,4,1.0034955462879604,0.6391111111111111,1.34027794380188,0.5394,1.340277910232544
D_cifar10_smallcnn,5,0.959054045454661,0.6587777777777778,1.1750868110656738,0.5958,1.1750868558883667
D_cifar10_smallcnn,6,0.9277473507351346,0.6688,0.9633291358947754,0.6488,0.9633290767669678
D_cifar10_smallcnn,7,0.8990859022034539,0.6826222222222222,1.0848530437469481,0.6206,1.0848530530929565
D_cifar10_smallcnn,8,0.8716130785306295,0.6906,0.880287336730957,0.6944,0.8802872896194458
D_cifar10_smallcnn,9,0.8414846324072944,0.7014,0.8643583795547486,0.6928,0.8643584251403809
D_cifar10_smallcnn,10,0.8221433419545492,0.7086,0.9011417348861694,0.6832,0.9011417031288147
D_cifar10_smallcnn,11,0.8017325392405192,0.7169333333333333,1.048377177810669,0.6438,1.0483771562576294
D_cifar10_smallcnn,12,0.7830041593445672,0.724,0.8239005628585816,0.71,0.823900580406189
D_cifar10_smallcnn,13,0.7650813548617893,0.7299555555555556,0.8006864397048951,0.7178,0.8006864190101624
D_cifar10_smallcnn,14,0.7493374145083957,0.7364222222222222,0.7678593994140624,0.7288,0.7678593993186951
D_cifar10_smallcnn,15,0.738810125372145,0.7388222222222223,0.7772732427597046,0.7254,0.7772732377052307
D_cifar10_smallcnn,16,0.725888042555915,0.7432222222222222,0.737900256729126,0.7466,0.7379003167152405
D_cifar10_smallcnn,17,0.710149746439192,0.7484666666666666,0.7463467292785645,0.7354,0.7463467121124268
D_cifar10_smallcnn,18,0.7018828683641222,0.7544,0.7161849111557007,0.7504,0.7161849737167358
D_cifar10_smallcnn,19,0.6878281170739068,0.7574222222222222,0.6978323676109314,0.758,0.6978323459625244
D_cifar10_smallcnn,20,0.6828343858824836,0.7582,0.6845156414031982,0.761,0.6845155954360962
D_cifar10_smallcnn,21,0.6768372874471876,0.7604222222222222,0.6743669503211975,0.7652,0.6743670105934143
D_cifar10_smallcnn,22,0.6739117488013373,0.7615777777777778,0.6734639445304871,0.767,0.6734638810157776
D_cifar10_smallcnn,23,0.6718496579276191,0.7626,0.6676301452636719,0.7668,0.6676301956176758
D_cifar10_smallcnn,24,0.6666308309237162,0.7640222222222223,0.6672240983963013,0.7662,0.667224109172821
E_cifar10_resnet18,0,1.3480274273766413,0.5099111111111111,1.4028350357055663,0.5402,1.4028350114822388
E_cifar10_resnet18,1,0.8282393705791897,0.7045111111111111,0.8444970635414124,0.7014,0.8444970846176147
E_cifar10_resnet18,2,0.6183281048774719,0.7830888888888888,0.7026515993118286,0.7664,0.7026515603065491
E_cifar10_resnet18,3,0.4821150214248233,0.8311555555555555,0.6293887034416199,0.787,0.6293887495994568
E_cifar10_resnet18,4,0.3731628072049883,0.8701333333333333,0.6660178198814392,0.79,0.6660178303718567
E_cifar10_resnet18,5,0.28429525534047023,0.8987555555555555,0.703066143321991,0.7828,0.7030661106109619
E_cifar10_resnet18,6,0.19835396201610564,0.9303333333333333,0.552370567893982,0.8292,0.5523706078529358
E_cifar10_resnet18,7,0.13631862788995108,0.9522222222222222,0.6262745289802552,0.826,0.6262745261192322
E_cifar10_resnet18,8,0.09890232986741596,0.9649111111111112,0.651056803226471,0.8298,0.6510568261146545
E_cifar10_resnet18,9,0.05732859839465883,0.9804444444444445,0.7569408618927002,0.8238,0.7569408416748047
E_cifar10_resnet18,10,0.05467365297211541,0.9807111111111111,0.8435267435073852,0.819,0.8435266613960266
E_cifar10_resnet18,11,0.033865302285883164,0.9882,0.7621089778900146,0.831,0.7621089816093445
E_cifar10_resnet18,12,0.03153222831653224,0.9894,0.8856439115524292,0.8214,0.8856438398361206
E_cifar10_resnet18,13,0.021868859732813304,0.9929111111111111,0.7622189964294434,0.839,0.7622190117835999
E_cifar10_resnet18,14,0.0140497447785404,0.9954666666666667,0.8529081259727478,0.8398,0.8529081344604492
E_cifar10_resnet18,15,0.010380103511611621,0.9967777777777778,0.7829830876350403,0.847,0.782983124256134
E_cifar10_resnet18,16,0.006304044393615591,0.9982666666666666,0.8670715320587158,0.8472,0.8670715093612671
E_cifar10_resnet18,17,0.0031439317721873522,0.9990888888888889,0.7884383616447449,0.8518,0.7884383797645569
E_cifar10_resnet18,18,0.0010019587064782778,0.9998222222222222,0.762598542690277,0.8618,0.7625985741615295
E_cifar10_resnet18,19,0.0005749116624291572,0.9999333333333333,0.7543751757621765,0.8624,0.7543752193450928
E_cifar10_resnet18,20,0.0002492098783918967,1.0,0.7543629878997803,0.8638,0.7543630003929138
E_cifar10_resnet18,21,0.00015027030712097056,1.0,0.7597230512619019,0.8656,0.7597230672836304
E_cifar10_resnet18,22,0.00011764222875159855,1.0,0.756458833694458,0.8674,0.7564588785171509
E_cifar10_resnet18,23,9.959832844259734e-05,1.0,0.7555651491165161,0.866,0.7555651664733887
E_cifar10_resnet18,24,9.948091592070543e-05,1.0,0.7687897785186768,0.8648,0.7687897682189941
E_cifar10_resnet18,25,7.65229300796313e-05,1.0,0.7660548138618469,0.8666,0.7660548686981201
E_cifar10_resnet18,26,8.469223125009901e-05,1.0,0.7642627681732178,0.8674,0.7642627358436584
E_cifar10_resnet18,27,7.980643229740154e-05,1.0,0.7668999855995178,0.8688,0.7669000029563904
E_cifar10_resnet18,28,7.220549248158931e-05,1.0,0.7646846362113953,0.8662,0.7646846771240234
E_cifar10_resnet18,29,7.235144929468838e-05,1.0,0.7711755130767822,0.8648,0.7711755037307739
F_cifar100_resnet18,0,3.7120577642652726,0.12666666666666668,3.32981849899292,0.1862,3.3298182487487793
F_cifar100_resnet18,1,2.814891693327162,0.28115555555555555,2.526601640319824,0.3464,2.526601552963257
F_cifar100_resnet18,2,2.2261903778711956,0.4046666666666667,2.2500082916259765,0.3972,2.2500081062316895
F_cifar100_resnet18,3,1.8215507150861951,0.4948222222222222,1.9339669443130494,0.4674,1.9339669942855835
F_cifar100_resnet18,4,1.4952862388822767,0.5726888888888889,1.8524976209640502,0.4896,1.8524976968765259
F_cifar100_resnet18,5,1.1802460109498765,0.6546888888888889,1.8122124011993408,0.5192,1.812212347984314
F_cifar100_resnet18,6,0.8637296855396694,0.7402444444444445,1.826831300354004,0.5368,1.8268312215805054
F_cifar100_resnet18,7,0.5595844235420228,0.8303333333333334,1.9849437507629395,0.5242,1.9849437475204468
F_cifar100_resnet18,8,0.30426745307710434,0.9106444444444445,2.1380355724334716,0.53,2.138035535812378
F_cifar100_resnet18,9,0.16327013580534194,0.9554666666666667,2.36011854095459,0.5248,2.3601186275482178
F_cifar100_resnet18,10,0.07730683364868164,0.9822222222222222,2.3156450702667235,0.537,2.315645217895508
F_cifar100_resnet18,11,0.039502202611499365,0.9929333333333333,2.2546097511291503,0.5596,2.2546098232269287
F_cifar100_resnet18,12,0.023675302572051683,0.9968444444444444,2.2379712062835693,0.569,2.237971067428589
F_cifar100_resnet18,13,0.012249181512826019,0.9983555555555556,2.4617917518615724,0.5552,2.461791515350342
F_cifar100_resnet18,14,0.030117252194219166,0.9934222222222222,2.947357544708252,0.5018,2.947357416152954
F_cifar100_resnet18,15,0.23656780500941807,0.9235555555555556,2.5263693111419676,0.5326,2.526369333267212
F_cifar100_resnet18,16,0.043506477411588036,0.9890888888888889,2.3949538242340087,0.5744,2.394953966140747
F_cifar100_resnet18,17,0.010989988673230013,0.9984888888888889,2.2705378971099854,0.5874,2.270537853240967
F_cifar100_resnet18,18,0.00539026988397042,0.9994222222222222,2.261748154830933,0.5892,2.2617483139038086
F_cifar100_resnet18,19,0.0030561284431773754,0.9995333333333334,2.270442042160034,0.591,2.270441770553589
F_cifar100_resnet18,20,0.002671944363994731,0.9995555555555555,2.2937729331970216,0.5896,2.2937729358673096
F_cifar100_resnet18,21,0.002747643031221297,0.9995555555555555,2.3119574634552,0.5912,2.311957359313965
F_cifar100_resnet18,22,0.0022333889979351726,0.9996222222222222,2.3126020221710206,0.596,2.3126020431518555
F_cifar100_resnet18,23,0.0021243446248997416,0.9995777777777778,2.313970664978027,0.5938,2.3139708042144775
F_cifar100_resnet18,24,0.0018305508306456937,0.9995777777777778,2.3342502334594726,0.5904,2.3342504501342773
F_cifar100_resnet18,25,0.001452648989152577,0.9997111111111111,2.3454922737121584,0.5934,2.3454926013946533
F_cifar100_resnet18,26,0.0012942329875917898,0.9997111111111111,2.3658888137817384,0.589,2.365888833999634
F_cifar100_resnet18,27,0.0011425976921183368,0.9996444444444444,2.362413887023926,0.5932,2.3624138832092285
F_cifar100_resnet18,28,0.0012552999601078531,0.9997333333333334,2.3975569747924803,0.5896,2.397557020187378
F_cifar100_resnet18,29,0.0015185027142572735,0.9996444444444444,2.3845890209197997,0.5902,2.3845889568328857
F_cifar100_resnet18,30,0.0010957112952394204,0.9997111111111111,2.3826588302612306,0.5914,2.3826584815979004
F_cifar100_resnet18,31,0.0008023178910215696,0.9997111111111111,2.3823583309173584,0.5942,2.3823583126068115
F_cifar100_resnet18,32,0.0007423042900498129,0.9997777777777778,2.4075320766448973,0.594,2.407531976699829
F_cifar100_resnet18,33,0.0006161360200804968,0.9998,2.398877473449707,0.592,2.3988776206970215
F_cifar100_resnet18,34,0.0005590848710387945,0.9998222222222222,2.413531937789917,0.5908,2.413532018661499
F_cifar100_resnet18,35,0.0005302375633243679,0.9998,2.4092997783660888,0.5912,2.409299612045288
